OBJECTID *,Symbol,Description,Symbol_Description,FGDCPageNumber,AzimuthMeasurementConvention,PointOfObservation,FGDC_Symbols_ID,created_user,created_date,last_edited_user,last_edited_date
1309,17.35,Tension crack or fracture on landslide (1st option).,17.35 Tension crack or fracture on landslide (1st option).,A-17-2,not applicable,not applicable,FGDC1309,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1310,17.36,Tension crack or fracture on landslide (2nd option).,17.36 Tension crack or fracture on landslide (2nd option).,A-17-2,not applicable,not applicable,FGDC1310,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1311,17.37,Tension crack or fracture on landslide (3rd option).,17.37 Tension crack or fracture on landslide (3rd option).,A-17-2,not applicable,not applicable,FGDC1311,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1312,17.38,En echelon cracks or fractures on landslide—Indicating right-lateral shear.,17.38 En echelon cracks or fractures on landslide—Indicating right-lateral shear.,A-17-2,not applicable,not applicable,FGDC1312,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1313,17.39,En echelon cracks or fractures on landslide—Indicating left-lateral shear.,17.39 En echelon cracks or fractures on landslide—Indicating left-lateral shear.,A-17-2,not applicable,not applicable,FGDC1313,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1314,17.4,"Anticlinal soft-sediment fold, buckle fold, bulge, or linear ridge on landslide.","17.40 Anticlinal soft-sediment fold, buckle fold, bulge, or linear ridge on landslide.",A-17-2,not applicable,not applicable,FGDC1314,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1315,17.41,Dome structure or bulge on landslide.,17.41 Dome structure or bulge on landslide.,A-17-2,not applicable,not applicable,FGDC1315,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1316,17.42,Synclinal soft-sediment fold or linear depression on landslide.,17.42 Synclinal soft-sediment fold or linear depression on landslide.,A-17-2,not applicable,not applicable,FGDC1316,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1317,17.43,Basin structure or depression on landslide.,17.43 Basin structure or depression on landslide.,A-17-2,not applicable,not applicable,FGDC1317,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1318,17.44,Crest line of lateral levee on landslide (1st option).,17.44 Crest line of lateral levee on landslide (1st option).,A-17-3,not applicable,not applicable,FGDC1318,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1319,17.45,Crest line of lateral levee on landslide (2nd option).,17.45 Crest line of lateral levee on landslide (2nd option).,A-17-3,not applicable,not applicable,FGDC1319,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1320,17.46,Path of gully on landslide.,17.46 Path of gully on landslide.,A-17-3,not applicable,not applicable,FGDC1320,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1321,17.47,Soil creep or incipient sliding on landslide.,17.47 Soil creep or incipient sliding on landslide.,A-17-3,trend,tail,FGDC1321,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1322,17.48,"Spring, seep or drainage (runoff) on landslide.","17.48 Spring, seep or drainage (runoff) on landslide.",A-17-3,trend,head,FGDC1322,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1323,17.49,Sag pond or closed depression on landslide (mapped to scale).,17.49 Sag pond or closed depression on landslide (mapped to scale).,A-17-3,not applicable,not applicable,FGDC1323,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1324,17.5,Hummock on landslide (mapped to scale).,17.50 Hummock on landslide (mapped to scale).,A-17-3,not applicable,not applicable,FGDC1324,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1325,17.51,Hummock on landslide (shown as point symbol when too small to outline at map scale).,17.51 Hummock on landslide (shown as point symbol when too small to outline at map scale).,A-17-3,not applicable,not applicable,FGDC1325,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1326,17.52,Tilt direction of surface of landslide.,17.52 Tilt direction of surface of landslide.,A-17-3,dip direction,tail,FGDC1326,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1327,17.53,Tilt direction of surface of landslide—Showing angle of tilt.,17.53 Tilt direction of surface of landslide—Showing angle of tilt.,A-17-3,dip direction,tail,FGDC1327,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1328,17.54,Displacement vector—Showing trend.,17.54 Displacement vector—Showing trend.,A-17-3,trend,tail,FGDC1328,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1329,17.55,Displacement vector—Showing trend and distance.,17.55 Displacement vector—Showing trend and distance.,A-17-3,trend,tail,FGDC1329,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1330,17.56,"Active, reactivated, or historically active debris flow—Showing a sharply defined morphology.","17.56 Active, reactivated, or historically active debris flow—Showing a sharply defined morphology.",A-17-3,not applicable,not applicable,FGDC1330,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1331,17.57,Dormant-young debris flow—Showing fresh and uneroded morphology but having no evidence of historic activity.,17.57 Dormant-young debris flow—Showing fresh and uneroded morphology but having no evidence of historic activity.,A-17-3,not applicable,not applicable,FGDC1331,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1332,17.58,"Active, reactivated or historically active landslide (mapped to scale)—Showing a sharply defined morphology.","17.58 Active, reactivated or historically active landslide (mapped to scale)—Showing a sharply defined morphology.",A-17-3,not applicable,not applicable,FGDC1332,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1333,17.59,Dormant-young landslide (mapped to scale)—Showing a fresh and uneroded morphology but having no evidence of historic activity.,17.59 Dormant-young landslide (mapped to scale)—Showing a fresh and uneroded morphology but having no evidence of historic activity.,A-17-3,not applicable,not applicable,FGDC1333,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1334,17.6,Dormant-young landslide (mapped to scale)—Showing a smoothed and eroded morphology.,17.60 Dormant-young landslide (mapped to scale)—Showing a smoothed and eroded morphology.,A-17-3,not applicable,not applicable,FGDC1334,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1335,17.61,Dormant-old or relict landslide (mapped to scale)—Showing a weak morphology.,17.61 Dormant-old or relict landslide (mapped to scale)—Showing a weak morphology.,A-17-3,not applicable,not applicable,FGDC1335,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1336,17.62,"Rock slide, slump, block-glide landslide, rotational landslide or Toreva block—Consisting of a relatively intact mass of displaced materials.","17.62 Rock slide, slump, block-glide landslide, rotational landslide or Toreva block—Consisting of a relatively intact mass of displaced materials.",A-17-3,trend,tail,FGDC1336,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1337,17.63,Earth flow—Consisting of a relatively thick and jumbled mixture of displaced materials.,17.63 Earth flow—Consisting of a relatively thick and jumbled mixture of displaced materials.,A-17-3,trend,tail,FGDC1337,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1338,17.64,Debris slide—Consisting of loose and relatively shallow veneer of displaced materials.,17.64 Debris slide—Consisting of loose and relatively shallow veneer of displaced materials.,A-17-3,trend,tail,FGDC1338,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1339,17.65,Debris-slide slope (mapped to scale)—Consisting of coalesced scars of landslides and debris flows that are too small or numerous to be shown at map scale.,17.65 Debris-slide slope (mapped to scale)—Consisting of coalesced scars of landslides and debris flows that are too small or numerous to be shown at map scale.,A-17-3,not applicable,not applicable,FGDC1339,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1340,18.01,Rim of volcanic crater—Identity and existence are certain. Location is accurate. Hachures point into crater.,18.01 Rim of volcanic crater—Identity and existence are certain. Location is accurate. Hachures point into crater.,A-18-1,not applicable,not applicable,FGDC1340,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1341,18.02,Rim of volcanic crater—Identity or existence are questionable. Location is accurate. Hachures point into crater.,18.02 Rim of volcanic crater—Identity or existence are questionable. Location is accurate. Hachures point into crater.,A-18-1,not applicable,not applicable,FGDC1341,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1342,18.03,Rim of volcanic crater—Identity or existence are certain. Location is approximate. Hachures point into crater.,18.03 Rim of volcanic crater—Identity or existence are certain. Location is approximate. Hachures point into crater.,A-18-1,not applicable,not applicable,FGDC1342,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1343,18.04,Rim of volcanic crater—Identity or existence are questionable. Location is approximate. Hachures point into crater.,18.04 Rim of volcanic crater—Identity or existence are questionable. Location is approximate. Hachures point into crater.,A-18-1,not applicable,not applicable,FGDC1343,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1344,18.05,Rim of volcanic crater—Identity and existence are certain. Location is concealed. Hachures point into crater.,18.05 Rim of volcanic crater—Identity and existence are certain. Location is concealed. Hachures point into crater.,A-18-1,not applicable,not applicable,FGDC1344,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1345,18.06,Rim of volcanic crater—Identity or existence are questionable. Location is concealed. Hachures point into crater.,18.06 Rim of volcanic crater—Identity or existence are questionable. Location is concealed. Hachures point into crater.,A-18-1,not applicable,not applicable,FGDC1345,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1346,18.07,Rim of volcanic crater—Dot shows low point of crater.,18.07 Rim of volcanic crater—Dot shows low point of crater.,A-18-1,not applicable,not applicable,FGDC1346,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1347,18.08,Caldera margin (1st option)—Identity and existence are certain. Location is accurate. Ticks point into caldera.,18.08 Caldera margin (1st option)—Identity and existence are certain. Location is accurate. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1347,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1348,18.09,Caldera margin (1st option)—Identity or existence are questionable. Location is accurate. Ticks point into caldera.,18.09 Caldera margin (1st option)—Identity or existence are questionable. Location is accurate. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1348,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1349,18.1,Caldera margin (1st option)—Identity or existence are certain. Location is approximate. Ticks point into caldera.,18.10 Caldera margin (1st option)—Identity or existence are certain. Location is approximate. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1349,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1350,18.11,Caldera margin (1st option)—Identity or existence are questionable. Location is approximate. Ticks point into caldera.,18.11 Caldera margin (1st option)—Identity or existence are questionable. Location is approximate. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1350,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1351,18.12,Caldera margin (1st option)—Identity and existence are certain. Location is inferred. Ticks point into caldera.,18.12 Caldera margin (1st option)—Identity and existence are certain. Location is inferred. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1351,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1352,18.13,Caldera margin (1st option)—Identity or existence are questionable. Location is inferred. Ticks point into caldera.,18.13 Caldera margin (1st option)—Identity or existence are questionable. Location is inferred. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1352,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1353,18.14,Caldera margin (1st option)—Identity and existence are certain. Location is concealed. Ticks point into caldera.,18.14 Caldera margin (1st option)—Identity and existence are certain. Location is concealed. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1353,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1354,18.15,Caldera margin (1st option)—Identity or existence are questionable. Location is concealed. Ticks point into caldera.,18.15 Caldera margin (1st option)—Identity or existence are questionable. Location is concealed. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1354,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1355,18.16,Caldera margin (2nd option)—Identity and existence are certain. Location is accurate. Ticks point into caldera.,18.16 Caldera margin (2nd option)—Identity and existence are certain. Location is accurate. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1355,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1356,18.17,Caldera margin (2nd option)—Identity or existence are questionable. Location is accurate. Ticks point into caldera.,18.17 Caldera margin (2nd option)—Identity or existence are questionable. Location is accurate. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1356,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1357,18.18,Caldera margin (2nd option)—Identity and existence are certain. Location is approximate. Ticks point into caldera.,18.18 Caldera margin (2nd option)—Identity and existence are certain. Location is approximate. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1357,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1358,18.19,Caldera margin (2nd option)—Identity or existence are questionable. Location is approximate. Ticks point into caldera.,18.19 Caldera margin (2nd option)—Identity or existence are questionable. Location is approximate. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1358,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
1359,18.2,Caldera margin (2nd option)—Identity or existence are certain. Location is inferred. Ticks point into caldera.,18.20 Caldera margin (2nd option)—Identity or existence are certain. Location is inferred. Ticks point into caldera.,A-18-1,not applicable,not applicable,FGDC1359,ADUNN,1/19/2024 21:46,ADUNN,4/5/2024 15:20
